np_id	pref_name	iupac_name	chembl_id	pubchem_cid	num_of_organism	num_of_target	num_of_activity	if_has_Quantity
NPC96725	QIGJYVCQYDKYDW-ORZFQWOTSA-N	n.a.	n.a.	91861827	8	0	0	No
NPC96730	Demeclocycline	n.a.	CHEMBL1591	n.a.	1	21	67	No
NPC96731	Daphniyunnine D	n.a.	CHEMBL520591	11709882	13	2	2	No
NPC96733	SPNKZMRXBVCONG-UHFFFAOYSA-N	n.a.	n.a.	5322142	1	0	0	No
NPC96735	ITUNAVLVDLFSRU-VPFGTQIVSA-N	n.a.	n.a.	n.a.	4	0	0	No
NPC96736	Lemnaloside B	[(2S,3R,4S,5S,6R)-2-[[(1S,4S,4aR,8aS)-1,6-dimethyl-4-[(2R)-6-methylhept-5-en-2-yl]-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-yl]oxy]-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl] acetate	CHEMBL226095	16737815	1	1	1	No
NPC96738	BUIOBTSUIYLOKG-WSIAJHGZSA-N	n.a.	n.a.	n.a.	1	0	0	No
NPC96739	NFSCEXJSMYPVGG-BACQOSNCSA-N	n.a.	CHEMBL1813584	16760073	1	6	8	No
NPC9674	Polyandrol	n.a.	CHEMBL479905	44575526	1	1	1	No
NPC96741	IXWWTVSMMIIIFZ-HMOBUCLISA-N	n.a.	n.a.	n.a.	10	0	0	No
NPC96750	GLLKUNUNQNIIJQ-IUDDRPBISA-N	n.a.	n.a.	11968645	1	0	0	No
NPC96754	LVMMNKQZLWLOIL-SFHVURJKSA-N	n.a.	n.a.	n.a.	14	0	0	No
NPC96759	Cupacinoxepin	n.a.	CHEMBL1775014	52951623	1	3	3	No
NPC96764	DOBIJRXDCBLKRN-BCDPLTFPSA-N	n.a.	n.a.	n.a.	13	0	0	No
NPC96767	UVYOXYJPADNJRE-CMDGGOBGSA-N	n.a.	n.a.	5318913	2	0	0	No
NPC96768	JZYNFCPCWFSNOL-XXOXUEAOSA-N	n.a.	n.a.	10722301	30	0	0	No
NPC96769	JMBINOWGIHWPJI-UHFFFAOYSA-N	n.a.	n.a.	n.a.	7	0	0	No
NPC96772	UJRIYGLYYIVULW-KVUABMHCSA-N	n.a.	n.a.	6324842	1	0	0	No
NPC96778	KWWCLFBZFROVOB-OBFKYXNWSA-N	n.a.	n.a.	101226045	1	0	0	No
NPC9678	Squamocin	(2S)-4-[(13R)-13-[(2R,5R)-5-[(2R,5R)-5-[(1S,5S)-1,5-dihydroxyundecyl]oxolan-2-yl]oxolan-2-yl]-13-hydroxytridecyl]-2-methyl-2H-furan-5-one	CHEMBL41177	441612	2	25	87	No
NPC96780	ZKQWDJFVKBUBDS-AQHMRBQLSA-N	n.a.	n.a.	n.a.	26	0	0	No
NPC96784	3Beta-Acetoxyurs-12-Ene-1Beta,2Alpha,11Alpha-Triol	[(1S,2R,3R,4aS,6aR,6bS,8aR,11R,12S,12aR,14R,14aS,14bS)-1,2,14-trihydroxy-4,4,6a,6b,8a,11,12,14b-octamethyl-2,3,4a,5,6,7,8,9,10,11,12,12a,14,14a-tetradecahydro-1H-picen-3-yl] acetate	CHEMBL514350	22212738	1	1	1	No
NPC96791	1,3,7,9-Tetrahydroxy-2,8-Dimethyl-4,6-Di(2-Methylpropionyl)Dibenzofuran	2-methyl-1-[1,3,7,9-tetrahydroxy-2,8-dimethyl-6-(2-methylpropanoyl)dibenzofuran-4-yl]propan-1-one	CHEMBL2146932	71451055	1	5	12	No
NPC96792	PLUKRKLGJIRNHR-AVDKAHKVSA-N	n.a.	n.a.	21579663	16	0	0	No
NPC96793	3Alpha-Hydroxy-Cyperone	(2R,4aS,7R)-1,4a-dimethyl-7-prop-1-en-2-yl-3,4,5,6,7,8-hexahydro-2H-naphthalen-2-ol	CHEMBL2268862	14076601	4	1	19	No
NPC96795	[(2R,3R,4R,5R,6R)-4-[(2S,3R,4R,5R,6S)-4,5-Dihydroxy-6-Methyl-3-[(2S,3R,4R,5S)-3,4,5-Trihydroxyoxan-2-Yl]Oxyoxan-2-Yl]Oxy-6-[2-(3,4-Dihydroxyphenyl)Ethoxy]-5-Hydroxy-2-(Hydroxymethyl)Oxan-3-Yl] (E)-3-(3,4-Dihydroxyphenyl)Prop-2-Enoate	[(2R,3R,4R,5R,6R)-4-[(2S,3R,4R,5R,6S)-4,5-dihydroxy-6-methyl-3-[(2S,3R,4R,5S)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)ethoxy]-5-hydroxy-2-(hydroxymethyl)oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate	CHEMBL595544	14034194	1	2	9	No
NPC96801	Triptersinin B	n.a.	CHEMBL2335691	71524355	1	5	5	No
NPC96806	BNPAMBZIVHHWKT-DHAJSQTQSA-N	n.a.	n.a.	n.a.	49	0	0	No
NPC96807	XVFORSWJIMCHND-MYCBEMGISA-N	n.a.	n.a.	101615676	1	0	0	No
NPC96812	NFRXSIOHGADFRG-RHTLGCLQSA-N	n.a.	CHEMBL427441	10574364	1	3	7	No
NPC96817	PYZOLPDCVVKSKB-RMHBBBSWSA-N	n.a.	n.a.	101243863	1	0	0	No
NPC96820	RDKUKASDVXOIBR-ZCFIWIBFSA-N	n.a.	n.a.	n.a.	7	0	0	No
NPC96826	PLJARIZFDGWDDP-HIJLEDOLSA-N	n.a.	n.a.	n.a.	16	0	0	No
NPC96829	IWHIXZPOKSTUOA-NTBBUZNFSA-N	n.a.	n.a.	10494157	1	0	0	No
NPC9683	KNFBTTLFJUCUIB-JTQLQIEISA-N	n.a.	n.a.	n.a.	4	0	0	No
NPC96830	VSDICXYKDIGSQV-AITSTBGFSA-N	n.a.	n.a.	n.a.	44	0	0	No
NPC96835	Phenanthrene	phenanthrene	CHEMBL46730	995	16	28	59	No
NPC96839	HNKDUUDWOTVMPV-QITKAHHGSA-N	n.a.	CHEMBL519818	24899662	1	1	1	No
NPC96851	SEURXENDYJJSDO-DKWSLFAKSA-N	n.a.	n.a.	24770098	12	0	0	No
NPC96855	ALMYSFNKELLWOO-SKAUILTLSA-N	n.a.	n.a.	n.a.	5	0	0	No
NPC96856	HPIDWIFHVWYABU-TVMKDUJHSA-N	n.a.	n.a.	n.a.	13	0	0	No
NPC96859	25S-Antcin H	(2S,6R)-6-[(3R,4S,5S,10S,12R,13R,14R,17R)-3,12-dihydroxy-4,10,13-trimethyl-7,11-dioxo-2,3,4,5,6,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methyl-3-methylideneheptanoic acid	CHEMBL3105008	68150384	2	5	5	No
NPC96860	FNNCXDZYMORRHA-KCXVRDEASA-N	n.a.	n.a.	101711553	1	0	0	No
NPC9687	(-)Epi-Cis-Neoclausenamide	(3S,4S,5R)-3-hydroxy-5-[(R)-hydroxy(phenyl)methyl]-1-methyl-4-phenylpyrrolidin-2-one	CHEMBL519691	10214902	1	1	3	No
NPC96872	CGSGRJNIABXQJQ-OYICXTIPSA-N	n.a.	n.a.	n.a.	20	0	0	No
NPC96880	JHWFNPQAVWUMPC-ZLPBCUNHSA-N	n.a.	n.a.	52931402	1	0	0	No
NPC96889	FRNITGUDUCDNOE-UHFFFAOYSA-N	n.a.	n.a.	11761017	1	0	0	No
NPC9689	IXFPJGBNCFXKPI-NQUWGWRKSA-N	n.a.	n.a.	24867540	2	0	0	No
NPC96893	IKMBURJDYFYECV-BKCQDQBWSA-N	n.a.	n.a.	101231618	1	0	0	No
NPC96901	Icajine	n.a.	CHEMBL2164624	3083907	2	5	5	No
NPC96903	NQIMWYUGXRUKFK-IAXXPUDGSA-N	n.a.	CHEMBL1829518	56642790	1	2	11	No
NPC96915	Quinizarin	1,4-dihydroxyanthracene-9,10-dione	CHEMBL17594	6688	3	87	139	No
NPC96916	Arjunic Acid	(1S,4aR,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-1,10,11-trihydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CHEMBL515705	15385516	21	3	9	No
NPC96922	GJTWWQXLOACZKG-PMNNKBTBSA-N	n.a.	n.a.	n.a.	8	0	0	No
NPC96923	XIEKVEQDEUJPTD-AWEZNQCLSA-N	n.a.	n.a.	46230506	1	0	0	No
NPC96927	BYKYTXUAKJDVPV-UHFFFAOYSA-N	n.a.	n.a.	154874	12	0	0	No
NPC96930	Cycloartenol Ferulate	n.a.	CHEMBL388595	5282164	2	12	60	No
NPC96940	Dronabinol	(6aR,10aR)-6,6,9-trimethyl-3-pentyl-6a,7,8,10a-tetrahydrobenzo[c]chromen-1-ol	CHEMBL465	16078	3	40	367	No
NPC96943	HIWYPJCJUKLTJM-IKWTUWAXSA-N	n.a.	n.a.	21680747	1	0	0	No
NPC9695	MHIXQTTVSWRWAI-VOBIKVOXSA-N	n.a.	n.a.	5320090	1	0	0	No
NPC96953	NEJDKFPXHQRVMV-HYXAFXHYSA-N	n.a.	n.a.	5366266	3	0	0	No
NPC96962	(S,E)-8-(5-Hydroxy-2,6,6-Trimethylcyclohex-1-Enyl)-6-Methyloct-5-En-2-One	(E)-8-[(5S)-5-hydroxy-2,6,6-trimethylcyclohexen-1-yl]-6-methyloct-5-en-2-one	CHEMBL450502	23426351	1	2	2	No
NPC96963	BBPYFOPGWQNXID-LOHPEHISSA-N	n.a.	n.a.	n.a.	11	0	0	No
NPC96966	(2S,3R)-2-Aminododecan-3-Ol	(2S,3R)-2-aminododecan-3-ol	CHEMBL482788	5273358	1	8	18	No
NPC96974	ARSXTTJGWGCRRR-AFCWFEKTSA-M	n.a.	n.a.	n.a.	10	0	0	No
NPC96979	NAQIOLFTZRJOKV-BXEFWTTDSA-N	n.a.	n.a.	5315189	1	0	0	No
NPC96988	ZPQAKYPOZRXKFA-UHFFFAOYSA-N	n.a.	n.a.	13561	3	0	0	No
NPC96989	LOUSOANLLAIPSC-YEVRNYFWSA-N	n.a.	n.a.	n.a.	18	0	0	No
NPC96992	KWMLMQWHPIAPEG-RQAHANCUSA-N	n.a.	n.a.	11397564	1	0	0	No
NPC96998	DQLWUJLYJHAREH-UHFFFAOYSA-N	n.a.	n.a.	101636138	1	0	0	No
NPC97001	DJGOBEPTBDKYDU-LAIFANSESA-N	n.a.	n.a.	n.a.	23	0	0	No
NPC97002	BWKYBGRKQMTOQL-MPOFNYKTSA-N	n.a.	CHEMBL2408398	56926890	1	1	4	No
NPC97004	4-[(3'-O-Acetyl-Alpha-L-Rhamnosyloxy)Benzyl]Isothiocyanate	[(2S,3R,4R,5S,6S)-3,5-dihydroxy-2-[4-(isothiocyanatomethyl)phenoxy]-6-methyloxan-4-yl] acetate	CHEMBL1223892	46932936	20	1	1	No
NPC97023	HTGFZKQPJXUSTN-MOAXIQLASA-N	n.a.	n.a.	n.a.	7	0	0	No
NPC97025	KKUHRVKGTKCZEO-OAQYLSRUSA-N	n.a.	n.a.	25053218	2	0	0	No
NPC97026	IFVVCPZBJNEGLC-MFKDIWPDSA-N	n.a.	n.a.	n.a.	11	0	0	No
NPC97027	OBATZBGFDSVCJD-UHFFFAOYSA-N	n.a.	n.a.	2996	2	0	0	No
NPC97028	Comaparvin	5,8-dihydroxy-10-methoxy-2-propylbenzo[h]chromen-4-one	CHEMBL400538	5358893	16	5	9	No
NPC97029	Neocomantherin	8-hydroxy-5,6-dimethoxy-2-propylbenzo[g]chromen-4-one	CHEMBL251898	44445791	1	3	6	No
NPC97032	Connatusin A	(3aR,3bR,4R,6aR,7aS)-2,4,7a-trihydroxy-3,3a,5,5-tetramethyl-4,6,6a,7-tetrahydro-3bH-cyclopenta[a]pentalen-1-one	CHEMBL501677	11666160	1	5	5	No
NPC97038	WGLYNEPBFANBDP-WEWNFFLGSA-N	n.a.	n.a.	n.a.	9	0	0	No
NPC97041	UQKMLMDVZLCOFZ-FSQSZTKOSA-N	n.a.	n.a.	10050581	1	0	0	No
NPC97042	BURBCKMEUJRARA-CZHQAMEJSA-N	n.a.	n.a.	n.a.	31	0	0	No
NPC97052	Pinocembrin7-O-Beta-D-Glucopyranoside	(2S)-5-hydroxy-2-phenyl-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one	CHEMBL1083808	46881227	4	2	3	No
NPC97070	GXUGHIFGMWNGAW-FNUQFGNCSA-N	n.a.	n.a.	n.a.	10	0	0	No
NPC97072	Vittatine	n.a.	CHEMBL469648	443693	28	5	13	No
NPC97073	DIRHIWSHSVIIBE-FQGCYEIMSA-N	n.a.	n.a.	n.a.	1	0	0	No
NPC97077	RQWRGJGCTMAFBS-CFVMTHIKSA-N	n.a.	n.a.	n.a.	17	0	0	No
NPC97078	Archazolid E	[(1S)-1-[4-[(2S,3S,4E,6E,8S,9S,10R,11E,13Z,15Z,17S,18S,19E,22E)-18-hydroxy-8-methoxy-3,7,9,13,15,17,20,23-octamethyl-24-oxo-10-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1-oxacyclotetracosa-4,6,11,13,15,19,22-heptaen-2-yl]-1,3-thiazol-2-yl]-3-methylbutyl] N-methylcarbamate	CHEMBL1784268	53356514	3	1	1	No
NPC97080	Degalloyl theasinensin F	n.a.	n.a.	n.a.	1	0	0	Yes
NPC97086	Dihydromorphine	(4R,4aR,7S,7aR,12bS)-3-methyl-2,4,4a,5,6,7,7a,13-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline-7,9-diol	CHEMBL1500	5359421	1	9	19	No
NPC97094	NKPORGOKKIBGPG-GJZGRUSLSA-N	n.a.	n.a.	n.a.	3	0	0	No
NPC97095	UBKPLLYABUUFCE-UHFFFAOYSA-N	n.a.	n.a.	76542	1	0	0	No
NPC97099	FOAKGLWNANRWRP-BYFNOGOSSA-N	n.a.	n.a.	3084367	8	0	0	No
NPC97100	Kopsaporine	n.a.	CHEMBL516447	44575481	10	1	1	No
NPC97101	LZSUTCMOKIJOBI-ZRDIBKRKSA-N	n.a.	n.a.	5318893	1	0	0	No
NPC97102	RCPNJMOECJYANN-ZSKWDBNYSA-N	n.a.	n.a.	5318555	2	0	0	No
NPC97103	Siphonellinol C-23-Hydroperoxide	(3S,5aS,6S,7R,9aS)-6-[2-[(5R,6S)-6-[(E)-4-hydroperoxy-4-methylpent-2-enyl]-5-hydroxy-2,6-dimethylcyclohexen-1-yl]ethyl]-2,2,5a,7-tetramethyl-4,5,6,8,9,9a-hexahydro-3H-benzo[b]oxepine-3,7-diol	CHEMBL558129	44234958	1	3	6	No
NPC97104	AKWSRPMOQMFLAT-AYWJZBBTSA-N	n.a.	n.a.	101306711	2	0	0	No
NPC97105	QLUXCMXINPJPGY-UHFFFAOYSA-N	n.a.	n.a.	n.a.	4	0	0	No
NPC97106	Agelanin A	n.a.	CHEMBL599321	n.a.	1	2	2	No
NPC97117	BHLWLVTYEDJFGZ-UHFFFAOYSA-N	n.a.	n.a.	20375919	26	0	0	No
NPC97119	Quercetin -3-O-(2'',6''-O-Digalloyl)-Beta-D-Galactopyranoside	[(2R,3R,4S,5R,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyl)oxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate	CHEMBL443442	10440177	9	1	1	No
NPC97125	CVXOYIJKVIQSDJ-IOSJPCBOSA-N	n.a.	n.a.	n.a.	8	0	0	No
NPC97128	LGEPNRWKNPFLJQ-UHFFFAOYSA-M	n.a.	n.a.	90475391	5	0	0	No
NPC97129	LAQLCZKPJGMFRM-UXMRNZNESA-N	n.a.	n.a.	5318216	3	0	0	No
NPC9713	IYLRRIUNGGQRTN-NWRWZVFGSA-N	n.a.	n.a.	7069830	20	1	1	No
NPC97130	NETOHYFTCONTDT-UHFFFAOYSA-N	n.a.	n.a.	522514	4	0	0	Yes
NPC97131	AWLJZFUREZNLGG-YNDNJQNWSA-N	n.a.	n.a.	n.a.	54	0	0	No
NPC9714	Rel-Berkedrimane A	[(5aS,9S,9aS,9bR)-6,6,9a-trimethyl-3-oxo-5,5a,7,8,9,9b-hexahydro-1H-benzo[e][2]benzofuran-9-yl] (2S)-2-acetamido-3-methylbutanoate	CHEMBL2011679	57333875	1	2	3	No
NPC97142	TTWIODVVLGIOKB-VQTJNVASSA-N	n.a.	n.a.	n.a.	3	0	0	No
NPC9715	GHWCYGFRVFZILX-VZOQTWIESA-N	n.a.	n.a.	n.a.	1	0	0	No
NPC97157	3,4,6-Tribromo-2-(2,4-Dibromophenoxy)Phenol	3,4,6-tribromo-2-(2,4-dibromophenoxy)phenol	CHEMBL186098	11093078	1	6	11	No
NPC97160	MQUZJXUZJHUOSQ-HNNXBMFYSA-N	n.a.	n.a.	n.a.	30	0	0	No
NPC97161	NAAXIGQVODQJOV-CDVQCXJDSA-N	n.a.	n.a.	n.a.	2	0	0	No
NPC97172	UVXKPNMTXXZBGO-ZTZPCQLISA-N	n.a.	n.a.	n.a.	1	0	0	No
NPC97173	Acremine A	(4S,6R)-4,6-dihydroxy-3-[(E)-3-hydroxy-3-methylbut-1-enyl]-6-methylcyclohex-2-en-1-one	CHEMBL256509	11447472	1	2	2	No
NPC97177	NEMGZSJMBWCSHO-JSAHICEZSA-N	n.a.	n.a.	n.a.	3	0	0	No
NPC97178	SNACZJFGFSJVFX-OYERZMFVSA-N	n.a.	n.a.	10414603	23	0	0	No
NPC97181	YQNGUELNPKCVHT-UHFFFAOYSA-N	n.a.	n.a.	n.a.	2	0	0	No
NPC97188	SKIHYPQTROYIIT-VHXXJFIISA-N	n.a.	CHEMBL1257967	21778345	2	13	35	No
NPC97191	LDYQNDDGKTWQSU-DDLBMNSQSA-N	n.a.	n.a.	n.a.	49	0	0	No
NPC97192	AZOCECCLWFDTAP-DTWKUNHWSA-N	n.a.	n.a.	443167	10	0	0	No
NPC97199	WLPRMOITFOIWQB-ZDUSSCGKSA-N	n.a.	n.a.	n.a.	8	0	0	No
NPC9720	XMXZQPNIMGCMHC-WEKWZCEWSA-N	n.a.	n.a.	101423531	1	0	0	No
NPC97202	(2S,3R,5R,10R,13R,14S)-2,3,14-Trihydroxy-10,13-Dimethyl-17-[(2R,3R)-2,3,6-Trihydroxy-6-Methylheptan-2-Yl]-2,3,4,5,9,11,12,15,16,17-Decahydro-1H-Cyclopenta[A]Phenanthren-6-One	(2S,3R,5R,10R,13R,14S)-2,3,14-trihydroxy-10,13-dimethyl-17-[(2R,3R)-2,3,6-trihydroxy-6-methylheptan-2-yl]-2,3,4,5,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-6-one	CHEMBL1707235	44143979	34	3	3	No
NPC97207	NBSPOAXOBIRHSH-METSEGQJSA-N	n.a.	n.a.	n.a.	8	0	0	No
NPC97209	XRARAKHBJHWUHW-QVUBZLTISA-N	n.a.	n.a.	10003218	9	0	0	No
NPC97210	RDQNOOHJEOAAIW-FSVQXUKKSA-N	n.a.	n.a.	102093790	25	0	0	No
NPC97212	ZEBIACKKLGVLFZ-UHFFFAOYSA-N	n.a.	n.a.	441070	5	0	0	No
NPC97221	(-)-Pessoine	(13aS)-3-methoxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinoline-2,10,11-triol	CHEMBL463752	181940	7	1	1	No
NPC97222	POUISBVNFFZWQK-UHFFFAOYSA-N	n.a.	n.a.	11697775	1	0	0	No
NPC97230	Mycalenitrile-6	(6Z,9Z)-20-(5-formyl-1H-pyrrol-2-yl)icosa-6,9-dienenitrile	CHEMBL1079956	44604735	1	3	3	No
NPC97231	MRQIXVNNGPNWED-HXUWFJFHSA-N	n.a.	n.a.	n.a.	35	0	0	No
NPC97239	WRSRWWCYWUIAJH-DALYFXIHSA-N	n.a.	n.a.	101841585	5	0	0	No
NPC97240	Achyrodimer B	n.a.	CHEMBL452463	n.a.	1	1	3	No
NPC97241	QMNWISYXSJWHRY-XWJCTJPOSA-N	n.a.	n.a.	45006101	4	0	0	No
NPC97242	XAANSONIBUCODQ-UHFFFAOYSA-N	n.a.	n.a.	24797084	1	0	0	No
NPC97243	HEIJYTOSZVGQPT-XDTLVQLUSA-N	n.a.	n.a.	171568	2	0	0	No
NPC97245	MBXIJWMIPXCEQF-UHFFFAOYSA-N	n.a.	n.a.	5321306	2	0	0	No
NPC97255	VCKYLOIMXUHPDA-UHFFFAOYSA-N	n.a.	n.a.	5315127	3	0	0	No
NPC97260	Actein	n.a.	CHEMBL3391990	10032468	6	21	54	No
NPC97268	FCYRUIVZYHKCPI-DKBBEFOWSA-N	n.a.	n.a.	9844240	1	0	0	No
NPC97270	OXFMLGZWGZNFCM-ZHCQUXASSA-N	n.a.	n.a.	16057720	15	0	0	No
NPC97278	QGBCGMGBGAHJIT-QQYGPLNESA-N	n.a.	n.a.	10998704	6	0	0	No
NPC97282	Niazicin A	[(2S,3R,4S,5R,6S)-4,5-dihydroxy-6-[4-[(methoxycarbothioylamino)methyl]phenoxy]-2-methyloxan-3-yl] acetate	CHEMBL1223971	10068657	20	1	2	No
NPC97285	Poncirin	(2S)-7-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-methoxyphenyl)-2,3-dihydrochromen-4-one	CHEMBL451050	442456	8	1	1	Yes
NPC9729	6-(4-Hydroxy-3-Methoxybenzoyl)-5-(4-Hydroxyphenyl)-1Hpyrrolo[2,3-D]Pyrimidine-2,4(3H,7H)-Dione	6-(4-hydroxy-3-methoxybenzoyl)-5-(4-hydroxyphenyl)-1,7-dihydropyrrolo[2,3-d]pyrimidine-2,4-dione	CHEMBL2417727	637183	1	2	2	No
NPC97291	OFFPGIZHPBLQCH-JLJAYMDQSA-N	n.a.	n.a.	25232384	42	0	0	No
NPC9730	SFNLXNCRZKRCJC-PZFOHEMESA-N	n.a.	n.a.	n.a.	8	0	0	No
NPC97301	VWQASRWQZBVNEI-KLBPJQLPSA-N	n.a.	n.a.	132594	4	0	0	No
NPC97309	QMXKOUSEDUDBEY-LNYAFLLHSA-N	n.a.	n.a.	102445639	15	0	0	No
NPC97315	MJHWZTRFACWHTA-BRUDIHFPSA-N	n.a.	n.a.	11623697	1	0	0	No
NPC97316	Tenuifolin	n.a.	CHEMBL1077894	44557485	5	2	2	No
NPC9732	ZWFSQWLYDLATHD-RFXBSOHPSA-N	n.a.	n.a.	102577920	8	0	0	No
NPC97320	ZABNGICOOSPAKV-BMIGLBTASA-N	n.a.	n.a.	44598034	7	0	0	No
NPC97322	(1R*)-Dolabella-4(16),7,11(12)-Triene-3,13-Dione	(3aR,9E)-3a,10-dimethyl-6-methylidene-1-propan-2-yl-3,4,7,8,11,12-hexahydrocyclopenta[11]annulene-2,5-dione	CHEMBL459256	44567222	1	3	3	No
NPC97323	PXMGNBZJAJJMAE-UHFFFAOYSA-N	n.a.	n.a.	5315312	2	0	0	No
NPC97326	1-O-Beta-D-Glucopyranosyl-1,4-Dihydroxy-2-Dimethylallylbenzene	(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-[4-hydroxy-2-(3-methylbut-2-enyl)phenoxy]oxane-3,4,5-triol	CHEMBL1938591	11078329	1	2	10	No
NPC97331	MZOFCOREBQJVSW-FVEPABAVSA-N	n.a.	n.a.	5317810	1	0	0	No
NPC97336	Daphnioldhanine J	n.a.	CHEMBL465875	24850198	1	1	1	No
NPC97338	UCJQNGXPKHJPNU-UHFFFAOYSA-N	n.a.	n.a.	n.a.	21	0	0	No
NPC97339	NLJGDOQXTXBYON-UHFFFAOYSA-N	n.a.	n.a.	72777008	1	0	0	No
NPC9734	XCEZKLQQNIQRPB-UHFFFAOYSA-N	n.a.	n.a.	101743856	1	0	0	No
NPC97343	6-Bromo-1-(3,4-Dihydro-2H-Pyrrol-5-Yl)-9H-Pyrido[3,4-B]Indole	6-bromo-1-(3,4-dihydro-2H-pyrrol-5-yl)-9H-pyrido[3,4-b]indole	CHEMBL1994777	145929	5	58	58	No
NPC97345	ODVFOVBUUVJYNY-SQPNUZJNSA-N	n.a.	n.a.	n.a.	17	0	0	No
NPC97347	HNEGQIOMVPPMNR-NSCUHMNNSA-L	n.a.	n.a.	7257940	2	0	0	No
NPC97348	HNEGQIOMVPPMNR-NSCUHMNNSA-N	n.a.	n.a.	638129	2	0	0	No
NPC97355	SULWOTZUSYCRIP-NUNSBDKSSA-N	n.a.	n.a.	14379831	23	0	0	No
NPC97359	PUPZLCDOIYMWBV-BYPYZUCNSA-N	n.a.	n.a.	446973	7	1	2	No
NPC97367	Lophocladine A	4-phenyl-2H-2,7-naphthyridin-1-one	CHEMBL472895	11708368	1	2	2	No
NPC97377	Tessaric Acid	2-[(2R,8S,8aR)-8,8a-dimethyl-6-oxo-1,2,3,4,7,8-hexahydronaphthalen-2-yl]prop-2-enoic acid	CHEMBL187784	14527134	12	7	14	No
NPC97380	Isorhynchophylline	methyl (E)-2-[(3S,6'R,7'S,8'aS)-6'-ethyl-2-oxospiro[1H-indole-3,1'-3,5,6,7,8,8a-hexahydro-2H-indolizine]-7'-yl]-3-methoxyprop-2-enoate	CHEMBL480521	3037048	21	5	10	No
NPC97388	Nodulisporic Acid D1	n.a.	CHEMBL451879	11753691	1	1	1	No
NPC97404	(3S,5R,6R,9R,10R,13R,14R,17R)-10,13-Dimethyl-17-[(E,2R)-6-Methylhept-3-En-2-Yl]-2,3,4,6,11,12,14,15,16,17-Decahydro-1H-Cyclopenta[A]Phenanthrene-3,5,6,9-Tetrol	(3S,5R,6R,9R,10R,13R,14R,17R)-10,13-dimethyl-17-[(E,2R)-6-methylhept-3-en-2-yl]-2,3,4,6,11,12,14,15,16,17-decahydro-1H-cyclopenta[a]phenanthrene-3,5,6,9-tetrol	CHEMBL523289	44566228	1	5	5	No
NPC97405	GKBDCSXIKLSKMH-UHFFFAOYSA-N	n.a.	n.a.	181121	2	1	2	No
NPC9741	KJRYZFDEVYMOEY-UHFFFAOYSA-N	n.a.	n.a.	13917402	1	0	0	No
NPC97416	UTLFPCHHNIPLBC-SVUFIMADSA-N	n.a.	n.a.	5316920	3	0	0	No
NPC97418	NJIPOSKZXKMYEM-BHYIRMGHSA-N	n.a.	n.a.	n.a.	44	0	0	No
NPC97420	NRONBQQWWDKAFT-VICSUGSMSA-N	n.a.	n.a.	n.a.	3	0	0	No
NPC9743	(+)-Epitaxifolin	(2S,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one	CHEMBL9249	443758	4	12	24	No
NPC97432	Pelargonidin Chloride	2-(4-hydroxyphenyl)chromenylium-3,5,7-triol;chloride	CHEMBL591036	67249	2	4	5	No
NPC97435	DFVNOLZALKWQCQ-MGMIPAKDSA-N	n.a.	CHEMBL41252	10548545	2	3	4	No
NPC97444	Tartrate	(2R,3R)-2,3-dihydroxybutanedioic acid	CHEMBL1236315	444305	246	7	13	Yes
NPC97453	DUWQEMMRMJGHSA-SNAWJCMRSA-N	n.a.	n.a.	5362755	2	0	0	No
NPC97455	IAEFGPNTEIJHNJ-CMLHAZFLSA-N	n.a.	n.a.	n.a.	50	0	0	No
NPC97464	FBXHMCWNISYEEV-PYXPWJLNSA-N	n.a.	n.a.	101108482	1	1	1	No
NPC97469	QUVGEKPNSCFQIR-HTKRNXBHSA-N	n.a.	n.a.	n.a.	1	0	0	No
