taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
3782737	Steganthera oligocarpella Kaneh. & Hatus.	3782680	Kibara oligocarpella (Kaneh. & Hatus.) Philipson	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Monimiaceae	2494	Kibara	7264489	Kibara oligocarpella	3782680	NE
3790302	Gleichenia novoguineensis Brause	3789945	Diplopterygium sordidum (Copel.) Parris	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Gleicheniales	7229400	Gleicheniaceae	6621	Diplopterygium	2651566	Diplopterygium sordidum	3789945	NE
3823872	Henckelia koerperi (B.L.Burtt) A.Weber & B.L.Burtt	8975078	Codonoboea koerperi (B.L.Burtt) A.Weber	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Gesneriaceae	6654	Codonoboea	6365695	Codonoboea koerperi	8975078	NE
3832781	Melicope kostermansii T.G.Hartley	3832781	Melicope kostermansii T.G.Hartley	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Melicope	3190188	Melicope kostermansii	3832781	NE
3838502	Meliosma nitida Blume	3838455	Meliosma sumatrana (Jack) Walp.	23	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Proteales	400	Sabiaceae	2409	Meliosma	3033959	Meliosma sumatrana	3838455	NE
3852402	Chisocheton patens Blume	3852402	Chisocheton patens Blume	85	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Chisocheton	7271238	Chisocheton patens	3852402	NE
3881888	Platostoma palustre (Blume) A.J.Paton	3881888	Platostoma palustre (Blume) A.J.Paton	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Platostoma	7306433	Platostoma palustre	3881888	NE
4025504	Phymatosorus cuspidatus (D.Don) Pic.Serm.	11136261	Microsorum cuspidatum subsp. cuspidatum	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Microsorum	2650529	Microsorum cuspidatum	7795317	NE
4029692	Colysis macrophylla (Blume) C.Presl	7127245	Leptochilus macrophyllus (Blume) Noot.	12	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Leptochilus	2650941	Leptochilus macrophyllus	7127245	NE
4092245	Radermachera pinnata subsp. acuminata (Steenis) Steenis	9449285	Radermachera quadripinnata subsp. lobbii (Teijsm. & Binn.) I.M.Turner	13	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Bignoniaceae	6655	Radermachera	7298443	Radermachera quadripinnata	9376435	LC
4101039	Boehmeria splitgerbera Koidz.	4101039	Boehmeria splitgerbera Koidz.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Boehmeria	2984344	Boehmeria splitgerbera	4101039	NE
4116094	Tripogon neesianus Wight & Arn. ex Wight	4116094	Tripogon neesianus Wight & Arn. ex Wight	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Tripogon	2703452	Tripogon neesianus	4116094	NE
4137129	Andropogon zizanioides (L.) Urb.	5677150	Chrysopogon zizanioides (L.) Roberty	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Chrysopogon	2705672	Chrysopogon zizanioides	5677150	NE
4157041	Begonia rachmatii Tebbitt	4157041	Begonia rachmatii Tebbitt	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Begoniaceae	6638	Begonia	2874710	Begonia rachmatii	4157041	NE
4157396	Begonia negrosensis Elmer	4157396	Begonia negrosensis Elmer	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Begoniaceae	6638	Begonia	2874710	Begonia negrosensis	4157396	NE
4157492	Symbegonia parvifolia Gibbs	4156660	Begonia symparvifolia L.L.Forrest & Hollingsw.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Begoniaceae	6638	Begonia	2874710	Begonia symparvifolia	4156660	NE
4164491	Rhododendron subcrenulatum Sleumer	4164491	Rhododendron subcrenulatum Sleumer	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron subcrenulatum	4164491	NE
4166386	Rhododendron roseiflorum P.F.Stevens	4166386	Rhododendron roseiflorum P.F.Stevens	23	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Rhododendron	2883026	Rhododendron roseiflorum	4166386	NE
4179407	Dehaasia oblanceolata (Merr.) Kosterm.	4182268	Alseodaphne oblanceolata (Merr.) Kosterm.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Alseodaphne	4179419	Alseodaphne oblanceolata	4182268	NE
4195842	Dichapetalum grandifolium Ridl.	4195842	Dichapetalum grandifolium Ridl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Dichapetalaceae	3231311	Dichapetalum	7309866	Dichapetalum grandifolium	4195842	NE
5275321	Thelypteris totta (Thunb.) Schelpe	4081051	Cyclosorus tottus (Thunb.) Pic.Serm.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Cyclosorus	7160014	Cyclosorus tottus	4081051	NE
5282003	Dicranella macromorpha (M.Fleisch.) Broth.	7753431	Leptotrichella macromorpha (M.Fleisch.) Ochyra	2	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Dicranellaceae	10711629	Leptotrichella	4892578	Leptotrichella macromorpha	7753431	NE
5284449	Agathis celebica (Koord.) Warb.	5284442	Agathis dammara (Lamb.) Rich. & A.Rich.	44	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Pinopsida	194	Pinales	640	Araucariaceae	3924	Agathis	2685008	Agathis dammara	5284442	VU
5291122	Vincentia robinsonii Merr.	5291120	Machaerina sinclairii (Hook.f.) T.Koyama	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Machaerina	2709428	Machaerina sinclairii	5291120	NE
5295029	Smilax australis R.Br.	5295029	Smilax australis R.Br.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Liliales	1172	Smilacaceae	7702	Smilax	2740627	Smilax australis	5295029	NE
5302267	Alpinia porphyrea R.M.Sm.	5302267	Alpinia porphyrea R.M.Sm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Zingiberaceae	4687	Alpinia	5301253	Alpinia porphyrea	5302267	NE
5317725	Dendrobium gregulus Seidenf.	5317725	Dendrobium gregulus Seidenf.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Dendrobium	2821327	Dendrobium gregulus	5317725	NE
5331189	Viola cucullata Aiton	5331189	Viola cucullata Aiton	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Viola	2874237	Viola cucullata	5331189	NE
5337130	Lasianthus longifolius Wight	5337130	Lasianthus longifolius Wight	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Lasianthus	2902349	Lasianthus longifolius	5337130	NE
5338168	Uncaria acida var. papuana Valeton	5338168	Uncaria acida var. papuana Valeton	6	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Uncaria	2906635	Uncaria acida	9467042	
5338208	Uncaria lanosa var. glabrata (Blume) Ridsdale	5338208	Uncaria lanosa var. glabrata (Blume) Ridsdale	54	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Uncaria	2906635	Uncaria lanosa	5338207	
5349226	Schleinitzia novoguineensis (Warb.) Verdc.	5349226	Schleinitzia novoguineensis (Warb.) Verdc.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Schleinitzia	7447707	Schleinitzia novoguineensis	5349226	LC
5362052	Echeveria DC.	5362052	Echeveria DC.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Crassulaceae	2406	Echeveria	5362052			
5428367	Dasyphyllum Kunth	5428367	Dasyphyllum Kunth	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Dasyphyllum	5428367			NE
5564424	Myristica conspersa W.J.de Wilde	5564424	Myristica conspersa W.J.de Wilde	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Myristicaceae	2439	Myristica	3152840	Myristica conspersa	5564424	VU
5564843	Horsfieldia batjanica Warb.	7333603	Horsfieldia spicata (Roxb.) J.Sinclair	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Myristicaceae	2439	Horsfieldia	3152849	Horsfieldia spicata	7333603	NE
5570774	Ficus hadroneura Diels	5570774	Ficus hadroneura Diels	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus hadroneura	5570774	LC
5575775	Dicliptera glabra Decne.	5575775	Dicliptera glabra Decne.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Dicliptera	5415359	Dicliptera glabra	5575775	DD
5579592	Microtropis valida Ridl.	5579592	Microtropis valida Ridl.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Celastrales	950	Celastraceae	6715	Microtropis	8285381	Microtropis valida	5579592	NE
5591694	Cyrtandra frutescens Jack	5591694	Cyrtandra frutescens Jack	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Gesneriaceae	6654	Cyrtandra	3172659	Cyrtandra frutescens	5591694	NE
5592256	Nymphoides aurantiaca (Dalzell) Kuntze	5592256	Nymphoides aurantiaca (Dalzell) Kuntze	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Menyanthaceae	2386	Nymphoides	7785713	Nymphoides aurantiaca	5592256	LC
5597726	Aglaia eusideroxylon Koord. & Valeton	7271335	Aglaia lawii subsp. lawii	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Aglaia	3190479	Aglaia lawii	7271334	NE
5609790	Callicarpa endertii (Moldenke) Bramley	5609790	Callicarpa endertii (Moldenke) Bramley	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Callicarpa	2925549	Callicarpa endertii	5609790	CR
5646014	Drimys tenuiflora Kaneh. & Hatus.	7288435	Drimys piperita Hook.fil.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Canellales	7222018	Winteraceae	2437	Drimys	3153974	Drimys piperita	7288435	NE
5657249	Dryopteris platyptera Copel.	4082764	Coryphopteris platyptera (Copel.) Holttum	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Coryphopteris	7321093	Coryphopteris platyptera	4082764	NE
5666942	Thelypteris arbuscula (Willd.) K.Iwats.	4081706	Sphaerostephanos arbusculus (Willd.) Holttum	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Sphaerostephanos	7160026	Sphaerostephanos arbusculus	4081706	NE
5792427	Acronychia porteri Hook.fil.	3834662	Maclurodendron porteri (Hook.fil.) T.G.Hartley	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Maclurodendron	7269218	Maclurodendron porteri	3834662	NE
5837936	Hypopterygium tenellum C.Muell., 1854	5837936	Hypopterygium tenellum C.Muell., 1854	4	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypopterygiales	12209536	Hypopterygiaceae	3229944	Hypopterygium	7915113	Hypopterygium tenellum	5837936	NE
5943645	Echinochloa crus-galli var. austrojaponensis Ohwi	7226834	Echinochloa crus-galli subsp. crus-galli	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Echinochloa	2702794	Echinochloa crus-galli	2702808	
6070300	Cyrtandra rubropicta Kraenzl.	6070300	Cyrtandra rubropicta Kraenzl.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Gesneriaceae	6654	Cyrtandra	3172659	Cyrtandra rubropicta	6070300	NE
6365246	Chirita blumei C.B.Clarke	9110394	Liebigia barbata (Jack) D.J.Middleton	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Gesneriaceae	6654	Liebigia	6365824	Liebigia barbata	9110394	NE
7148554	Leucostegia C.Presl	7148554	Leucostegia C.Presl	4	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Hypodematiaceae	4017857	Leucostegia	7148554			
7264287	Rungia Nees	7264287	Rungia Nees	31	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Rungia	7264287			NE
7271487	Chisocheton pentandrus subsp. pentandrus	7271487	Chisocheton pentandrus subsp. pentandrus	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Chisocheton	7271238	Chisocheton pentandrus	7271486	
7273576	Pellacalyx Korth.	7273576	Pellacalyx Korth.	9	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Rhizophoraceae	6671	Pellacalyx	7273576			NE
7288405	Bubbia Tiegh.	7288403	Zygogynum Baill.	1	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Canellales	7222018	Winteraceae	2437	Zygogynum	7288403			
7313761	Schima Reinw. ex Blume	7313761	Schima Reinw. ex Blume	23	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Theaceae	3189597	Schima	7313761			NE
7414546	Plagiochila gracilis Lindenb. & Gottsche	7414546	Plagiochila gracilis Lindenb. & Gottsche	4	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Plagiochilaceae	2278	Plagiochila	2688968	Plagiochila gracilis	7414546	NE
7547730	Porotrichum ellipticum Bosch & Sande Lac.	7731351	Touwia elliptica (Bosch & Sande Lac.) S.Olsson, Enroth & D.Quandt	4	SPECIES	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Neckeraceae	4665	Touwia	2678474	Touwia elliptica	7731351	NE
7597240	Psychotria valetonii Merr.	2923835	Psychotria winkleri Merr.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Psychotria	2919963	Psychotria winkleri	2923835	NE
7662311	Homalium fallax Slooten	7986235	Homalium grandiflorum Benth.	8	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Homalium	2874142	Homalium grandiflorum	7986235	NE
7752606	Salacia macrocarpa Korth.	7947497	Salacia macrophylla Blume	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Celastrales	950	Celastraceae	6715	Salacia	3169160	Salacia macrophylla	7947497	NE
7757549	Cerastium indicum var. parvifolium Möschl	3810614	Cerastium lanceolatum (Poir.) Volponi	3	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Cerastium	2873815	Cerastium lanceolatum	3810614	
7931230	Neolindbergia M.Fleisch.	7931230	Neolindbergia M.Fleisch.	1	GENUS	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Pterobryaceae	4666	Neolindbergia	7931230			
7964514	Litsea rubra Miq. ex Meisn.	4182063	Litsea noronhae Blume	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Litsea	3033976	Litsea noronhae	4182063	NE
7969126	Xylopia ferruginea (Hook.f. & Thomson) Baill.	3157093	Xylopia ferruginea (Hook.f. & Thomson) Hook.f. & Thomson	21	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291	Xylopia	3157015	Xylopia ferruginea	3157093	NE
8017330	Frullania ternatensis Gottsche	8017330	Frullania ternatensis Gottsche	28	SPECIES	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania ternatensis	8017330	NE
8053189	Ficus ampelos Burm.fil.	8053189	Ficus ampelos Burm.fil.	203	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus ampelos	8053189	NE
8103259	Keraudrenia corollata (Steetz) Domin	7906648	Seringia corollata Steetz	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Seringia	3233976	Seringia corollata	7906648	NE
8207856	Artocarpus kertau Zoll. ex Miq.	2984576	Artocarpus rigidus Blume	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Artocarpus	2984563	Artocarpus rigidus	2984576	NE
8344668	Combretum latifolium Blume	8344668	Combretum latifolium Blume	53	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Combretaceae	2431	Combretum	2986357	Combretum latifolium	8344668	NE
8369686	Leucoloma insigne (Müll.Hal.) A.Jaeger	8369686	Leucoloma insigne (Müll.Hal.) A.Jaeger	3	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Dicranaceae	4635	Leucoloma	2673557	Leucoloma insigne	8369686	NE
8530630	Ilex javanica Valeton	5533991	Ilex javanica Valeton ex Koord.-Schum.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Aquifoliales	7226638	Aquifoliaceae	6716	Ilex	3169013	Ilex javanica	5533991	NE
8665203	Ophiorrhiza neglecta Blume	5341050	Ophiorrhiza neglecta Blume ex DC.	9	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Ophiorrhiza	2923968	Ophiorrhiza neglecta	5341050	NE
9087560	Ectropothecium hyalinum f. rufescens M.Fleisch.	2682247	Ectropothecium hyalinum M.Fleisch.	1	FORM	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Hypnaceae	8751	Ectropothecium	2673361	Ectropothecium hyalinum	2682247	
9202044	Helicteres integerrima Blume & Gagnep.	7503551	Helicteres lanceolata DC.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Helicteres	3152154	Helicteres lanceolata	7503551	NE
10781373	Hymenophyllum traubii Racib., 1898	10781373	Hymenophyllum traubii Racib., 1898	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Hymenophyllales	7228685	Hymenophyllaceae	2372	Hymenophyllum	2651287	Hymenophyllum traubii	10781373	NE
11034469	Ooia manduensis (Bogner & A.Hay) S.Y.Wong & P.C.Boyce	11034469	Ooia manduensis (Bogner & A.Hay) S.Y.Wong & P.C.Boyce	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Ooia	5826062	Ooia manduensis	11034469	NE
11108090	Sendtnera diclados (Brid. ex F.Weber) Endl.	5286345	Mastigophora diclados (Brid. ex F.Weber) Nees	2	SPECIES	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Mastigophoraceae	2279	Mastigophora	2689126	Mastigophora diclados	5286345	NE
12267635	Frullania apiculata f. aculeata Verd.	7710350	Frullania apiculata (Reinw., Blume & Nees) Nees	1	FORM	SYNONYM	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania apiculata	7710350	
12344798	Acroporium monoicum var. laxirete M.Fleisch.	7772466	Acroporium hyalinum (Reinw. ex Schwägr.) Mitt.	1	VARIETY	SYNONYM	Plantae	6	Bryophyta	35	Bryopsida	327	Hypnales	617	Sematophyllaceae	4656	Acroporium	2673430	Acroporium hyalinum	7772466	
2432	Myricaceae	2432	Myricaceae	9	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fagales	1354	Myricaceae	2432					NE
2650563	Actinostachys Wall.	2650563	Actinostachys Wall.	1	GENUS	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Schizaeales	7229401	Schizaeaceae	2366	Actinostachys	2650563			
2650888	Athyrium Roth	2650888	Athyrium Roth	62	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Athyriaceae	4922264	Athyrium	2650888			NE
2689215	Scapania (Dumort.) Dumort.	2689215	Scapania (Dumort.) Dumort.	3	GENUS	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Scapaniaceae	6129	Scapania	2689215			NE
2689241	Trichocolea Dumort.	2689241	Trichocolea Dumort.	11	GENUS	ACCEPTED	Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Trichocoleaceae	6127	Trichocolea	2689241			
2712767	Scleria pubescens Steud.	2712752	Scleria levis Retz.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Scleria	2712271	Scleria levis	2712752	NE
2729739	Carex harlandii Boott	2729739	Carex harlandii Boott	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Carex	2721893	Carex harlandii	2729739	NE
2731758	Salacca dubia Becc.	2731755	Salacca affinis Griff.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Salacca	2731750	Salacca affinis	2731755	NE
2734788	Daemonorops verticillaris (Griff.) Mart.	5293577	Calamus verticillaris Griff.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Calamus	8494406	Calamus verticillaris	5293577	NE
2739486	Pinanga furfuracea Blume	2739486	Pinanga furfuracea Blume	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Pinanga	2739291	Pinanga furfuracea	2739486	NE
2803398	Vanilla planifolia Andrews	2803398	Vanilla planifolia Andrews	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Vanilla	2743233	Vanilla planifolia	2803398	EN
2844381	Bulbophyllum quadricaudatum J.J.Sm.	2844381	Bulbophyllum quadricaudatum J.J.Sm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Bulbophyllum	9574503	Bulbophyllum quadricaudatum	2844381	NE
2865952	Blyxa aubertii Rich.	2865952	Blyxa aubertii Rich.	23	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Hydrocharitaceae	3721	Blyxa	2865259	Blyxa aubertii	2865952	LC
2871760	Amorphophallus manta Hett. & Ittenbach	2871760	Amorphophallus manta Hett. & Ittenbach	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Amorphophallus	2871389	Amorphophallus manta	2871760	NE
2886587	Palaquium vrieseanum Burck	7520030	Palaquium gutta (Hook.) Baill.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Palaquium	2886411	Palaquium gutta	7520030	NE
2902983	Myrmecodia longissima Valeton	2902983	Myrmecodia longissima Valeton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Myrmecodia	2902938	Myrmecodia longissima	2902983	NE
2940394	Pericopsis mooniana Thwaites	2940394	Pericopsis mooniana Thwaites	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Pericopsis	2940389	Pericopsis mooniana	2940394	VU
